poi_id,name,type,rating,vote_count,lat,lon,description,open_hhmm,close_hhmm,open_days,hours_detail,hours_source_type,needs_review,name_norm,is_service_like,default_type_ok,is_destination_candidate,nearest_stop_id,nearest_stop_name,walk_dist_m,walk_time_min
413,Pantai Ngrumput,Pantai,4.6,1437,-8.1403829,110.5831238,"Pantai Ngrumput memang kalah pamor dengan Parangtritis. Namun, urusan eksotisme, pantai yang terletak di Gunung Kidul itu tak bisa disepelekan begitu saja. Karena belum begitu dikenal oleh masyarakat, pantai ini seolah belum terjamah. Sehingga keindahan alamnya masih alami dan juga bersih karena terhindar dari sampah. Selain itu wisatawan yang datang kemari bisa merasakan memiliki pantai pribadi karena masih sepi pengunjung. Eksotisme pertama dari Pantai Ngrumput di mata para wisatawan adalah tepi pantainya. Seperti halnya Pantai Gunung Kidul lainnya yang terkenal dengan pasir putihnya, demikian juga dengan pantai ini. Istimewanya, banyak wisatawan tak ingin beranjak dari pasir tersebut hingga memilih untuk bermalam. Biasanya kegiatan camping itu selalu identik dengan mendaki gunung. Kali ini, tanpa perlu mendaki wisatawan dapat merasakan sensasi bermalam di bawah sinar rembulan. Kegiatan ini yang membuat Pantai Ngrumput ini makin popular di mata wisatawan.",00:00,23:59,24 jam,Pantai Ngrumput,wisata_jogja_csv,0,pantaingrumput,False,True,0,,,,
383,Pantai Ngedan,Pantai,4.4,1382,-8.1163418,110.4963362,"Pantai Ngeden atau Ngedan yang terletak di Desa Krambil Sawit. Tersembunyi di balik bukit karang, pantai cantik ini memberikan kesan eksklusif bagi pengunjungnya. Terletak agak terpencil, Pantai Ngeden menyimpan keindahan alam yang masih terjaga. Berkunjung kemari memang tidak terlalu mudah karena akses jalannya yang belum maksimal. Akan tetapi, hijaunya perbukitan serta birunya laut akan memanjakan wisatawan begitu tiba di lokasi.",00:00,23:59,24 jam,Pantai Ngedan,wisata_jogja_csv,0,pantaingedan,False,True,0,,,,
410,Pantai Slili,Pantai,4.5,1343,-8.1449664,110.6028766,"Pantai Slili merupakan pantai kecil bagian selatan Kecamatan Tepus, Kabupaten Gunungkidul. Lokasinya tepat berada di antara Pantai Krakal dan Pantai Sadranan. Ketiganya hanya dipisahkan oleh bukit karang yang bisa dijelajahi. Salah satu yang populer dari Pantai Slili adalah posisinya. Slili diapit oleh dua bukit yang berbatasan langsung dengan pantai yang jauh lebih luas. Kedua bukit ini membuat area pantai menyerupai teluk berukuran mini. Pantai Slili dikenal memiliki spot-spot cantik untuk snorkeling. Begitu juga dengan Pantai Slili yang menjadi ‘tetangga’-nya. Lantai karangnya merupakan habitat yang baik untuk biota laut. Ada penyewaan alat snorkeling serta jasa instruktur snorkeling yang bisa dicoba jika berkunjung kemari.",00:00,23:59,24 jam,Pantai Slili,wisata_jogja_csv,0,pantaislili,False,True,0,,,,
175,Camera House Borobudur,Museum,4.1,1304,-7.6244995,110.2027713,Camera House Borobudur ini rumah yang dibentuk menyerupai kamera DSLR berukuran raksasa. Rumah Kamera ini adalah museum yang menampilkan hasil lukisan Pak Tanggol dan terdapat studio foto yang unik serta menarik. Kamu dapat melihat lukisan-lukisan yang indah yang terdapat di Camera House Borobudur ini.,08:00,16:00,Selasa–Minggu,Terkonfirmasi: 08:00 - 16:00,wisata_jogja_csv,0,camerahouseborobudur,False,True,0,,,,
15,Candi Kalasan,Budaya dan Sejarah,4.5,1291,-7.767284,110.4723505,"Candi Kalasan adalah candi yang dipersembahkan untuk Dewi Tara yang dinding luarnya dilapisi semen kuno. Candi Budha tertua di Yogyakarta ini dibangun oleh Rakai Panangkaran, raja dari dinasti Syailendra yang juga mengkonsep pendirian Borobudur.",08:00,16:00,Selasa–Minggu,Terkonfirmasi: 08:00 - 16:00,wisata_jogja_csv,0,candikalasan,False,True,1,HT_138,Pasar Kalasan - A,379.64272931148605,4.745534116393576
302,Watu Goyang,Alam,4.4,1282,-7.9274086,110.4120586,"Lantaran lokasi wisata berada di dataran tinggi tak terhalang apa pun, membuat wisatawan mudah menikmati keindahan Kota Jogja, dari atas bukit pula terlihat makam-makam para raja loh. Pemandangan alam hijau serta kegagahan gunung Merapi terlihat mempesona. Lanskap seperti itulah sangat cocok mengobati rasa penat maupun bosan setelah sobat dibuat sibuk oleh rutinitas sehari-hari.",06:00,18:00,Setiap hari,Terkonfirmasi: 06:00 - 18:00,wisata_jogja_csv,0,watugoyang,False,True,0,,,,
308,Pintoe Langit Dahromo,Buatan,4.4,1266,-7.913608,110.437783,"Pintu Langit Dahromo ini menyediakan berbagai spot selfie yang hitz dan instagramable dengan latar belakang panorama keindahan sebagian Kota Jogja yang istimewa. Adapun berbagai spot foto tersebut seperti spot foto rumah dengan bunga-bunga disekitarnya, pintu langit, gardu pandang yang berbentuk love, dan ada juga sayap capung.",08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,pintoelangitdahromo,False,True,0,,,,
196,Wana Tirta Mangrove Forests,Agrowisata,4.1,1212,-7.8933459,110.0198257,"Wana Tirta Mangrove merupakan salah satu tujuan baru terfavorit wisatawan di Yogyakarta atau lebih tepatnya di Pasirmendit, Kulon Progo. Awalnya, tempat wisata ini dibangun untuk melestarikan alam, namun kemudian banyak pengunjung yang menikmati hutan mangrove ini sebagai wisatawan. Untuk spot foto, ada jembatan Siapi-api atau jembatan bambu, ayunan, gazebo dan spot lainnya yang di hiasi dengan ornamen bunga. Selain menikmati pemandangan mangrove, pengunjung dapat menikmati tur dengan perahu disekitar area mangrove dan bermain canoe, seluruhnya tersedia dengan tambahan biaya dan dilengkapi dengan perlengkapan keamanan.",08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,wanatirtamangroveforests,False,True,0,,,,
44,Museum Sandi,Budaya dan Sejarah,4.7,1182,-7.7845549,110.3711548,"Museum Sandi adalah museum satu-satunya yang menyimpan alat-alat untuk mengirim pesan rahasia. Museum ini juga merekam segala jenis persandian di Indonesia bahkan dunia, jadi jika anda yang suka memecahkan sandi maka museum ini adalah tempat yang cocok untuk anda kunjungi. Setiba anda di loby museum sandi akan disambut hangat oleh pengelola museum sandi, orang-orangnya ramah, baik dan legowo banget. Pada masa itu museum sandi ini adalah museum yang mengoleksi segala jenis benda dan alat untuk memecahkan sandi mulai dari telegraf, buku kode sandi sampai mesin-mesin sandi yang terbuat di Indonesia maupun luar negeri.",08:00,16:00,Selasa–Minggu,Terkonfirmasi: 08:00 - 16:00,wisata_jogja_csv,0,museumsandi,False,True,1,HT_094,Kotabaru,29.433278221830307,0.3679159777728788
428,Bukit Teletubbies,Alam,4.1,1173,-7.8181275,110.511764,"Wisata satu ini merupakan wisata yang lokasinya berada di pedesaan. Bukit satu ini tepatnya berada di Desa Sumberharjo, Prambanan, Kabupaten Sleman. Meski berada di pedesaan, Bukit Teletubbies Jogja ini juga sama dengan wisata lain yang memiliki ciri khas dan keunikan tersendiri. Pemandangan yang ditawarkan kawasan perbukitan ini cukup enak dipandang. Plus, kamu juga mendapatkan foto bagus dengan latar belakang perbukitan yang hijau. Bukit ini diberi nama Teletubbies karena adanya gardu panjang yang lokasinya berada di atas. Gardu ini kebetulan lokasinya berada di di timur rumah Domes. Rumah di dekat gardu ini bentuknya setengah bulat dan mirip rumah di serial Teletubbies. Sehingga, rumah itu disebut rumah Teletubbies",06:00,18:00,Setiap hari,Terkonfirmasi: 06:00 - 18:00,wisata_jogja_csv,0,bukitteletubbies,False,True,0,,,,
398,Pantai Watulawang,Alam,4.6,1166,-8.1535837,110.6177335,"Seperti halnya pantai-pantai lain di Gunung Kidul pantai ini banyak terdapat karang dan ombak yang besar, namun yang menjadikannya unik, terdapat karang yang cukup besar dan bisa digunakan untuk memandang ke arah lautan, warga sekitar atau pengelola membuat jembatan yang terbuat dari bambu yang digunakan untuk menyeberang ke karang agar pengunjung dapat menuju ke atas karang dengan aman. Suasana pantai ini masih tergolong sepi, dan banyak terdapat karang-karang besar di bibir pantai, bisa anda gunakan untuk foto-foto dengan teman, pacar, atau keluarga. Pasir pantai termasuk luas dengan warna putih kecokelatan, khas pasir pantai selatan jogja. Bersebalahan langsung dengan goa watulawang.",06:00,18:00,Setiap hari,Terkonfirmasi: 06:00 - 18:00,wisata_jogja_csv,0,pantaiwatulawang,False,True,0,,,,
370,Ngobaran Beach,Alam,4.6,1160,-8.1184844,110.5028785,"Nama Pantai Ngobaran yang unik ini tentu tak lepas dari cerita masalalu.Kisahnya berawal dari Kerajaan Majapahit dan Kerajaan Demak.Sekitar tahun 2003 lalu, bangunan berupa gapura dan patung-patung simbol agama Hindu dan Budha didirikan. Tujuannya untuk menghormati kedatangan keturunan Raja Brawijaya V di pantai tersebut. Tak hanya gapura, prasasti dan beberapa arca saja, tapi Anda juga akan menemukan bangunan Joglo dengan aliran Kejawen.",06:00,18:00,Setiap hari,Terkonfirmasi: 06:00 - 18:00,wisata_jogja_csv,0,ngobaranbeach,False,True,0,,,,
224,Candi Banyunibo,Budaya dan Sejarah,4.5,1151,-7.7779014,110.4940734,"Candi Banyunibo adalah candi Buddha yang berada tidak jauh dari Candi Ratu Boko, yaitu di bagian sebelah timur dari Kota Yogyakarta ke arah Kota Wonosari. Candi ini terdiri atas satu candi induk yang menghadap ke barat dan enam candi perwara yang berbentuk stupa disusun berderet, tiga candi perwara di sisi selatan dan tiga candi perwara di sisi timur candi induk. Lokasinya yang dikelilingi oleh persawahan menjadikan candi Banyunibo sebagai salah satu alternatif tempat wisata yang wajib dikunjungi. Karena selain udara di sekitar candi yang masih alami, pengunjung juga bisa mempelajari tentang kekayaan keyakinan manusia Indonesia di masa lampau.",08:00,16:00,Selasa–Minggu,Terkonfirmasi: 08:00 - 16:00,wisata_jogja_csv,0,candibanyunibo,False,True,0,,,,
397,Pantai Nglolang,Pantai,4.3,1123,-8.1360048,110.562855,"Pantai ini sangat indah dengan pasir putih dan ombak yang bergulung-gulung dan menghempas karang ini masih terbilang sepi. Dan mengunjungi pantai yang masih sepi ini pastinya obat yang sangat manjur untuk menghilangkan kejenuhan. Setelah sehari-hari berkutat dengan kesibukan, deburan ombak yang menggulung-gulung dan menghempas karang, dan pemandangan cakrawala jauh di depan menjadi obat penetral suasana hati yang ampuh. Apalagi pemandangan di sekitar pantai ini dipercantik dengan dua tebing yang mengapit pantai.",00:00,23:59,24 jam,Terkonfirmasi: 00:00 - 23:59,wisata_jogja_csv,0,pantainglolang,False,True,0,,,,
38,Pantai Kuwaru,Pantai,4.1,1109,-7.989177883,110.2265599,Pantai Kuwaru terkenal dengan wisata yang terkesan santai dan murah.,00:00,23:59,24 jam,Terkonfirmasi: 00:00 - 23:59,wisata_jogja_csv,0,pantaikuwaru,False,True,0,,,,
29,Puncak Suroloyo,Alam,4.4,1105,-7.646343961,110.1810727,"Selain cocok untuk menyaksikan keindahan matahari terbenam, Puncak Suroloyo juga terletak di ujung hamparan Pegunungan Menoreh yang membatasi Provinsi Jawa Tengah dan Daerah Istimewa Yogyakarta, tepatnya Kabupaten Kulon Progo dengan Magelang. Berada di Puncak Suroloyo seolah sedang berada di atap benteng raksasa yang berwarna hijau. Hal itu wajar karena Pegunungan Menoreh tampak memanjang bagai benteng yang membatasi Kabupaten Magelang dengan Kulon Progo. ",06:00,18:00,Setiap hari,Terkonfirmasi: 06:00 - 18:00,wisata_jogja_csv,0,puncaksuroloyo,False,True,0,,,,
166,Ramadanu flower garden,Agrowisata,4.2,1087,-7.6478607,110.2879467,"Nama Ramadanu tediri dari dua kata, yakni Rama dan Danu. Rama digunakan karena taman ini dibuka pada bulan Ramadan, sementara Danu dari nama dusun Danurojo.",08:00,17:00,Setiap hari,Terkonfirmasi: 08:00 - 17:00,wisata_jogja_csv,0,ramadanuflowergarden,False,True,0,,,,
6,Goa Jomblang,Alam,4.6,1064,-8.027954344,110.6382663,"Goa Jomblang merupakan gua vertikal yang bertipe collapse doline. Gua ini terbentuk akibat proses geologi amblasnya tanah beserta vegetasi yang ada di atasnya ke dasar bumi yang terjadi ribuan tahun lalu. Runtuhan ini membentuk sinkhole atau sumuran yang dalam bahasa Jawa dikenal dengan istilah luweng. Saat ini Gua Jomblang merupakan tempat konservasi tumbuhan purba dan dikembangkan menjadi tempat wisata minat khusus yang mana dikelola oleh penduduk atau warga setempat. Untuk menuruni gua vertikal ini pihak pengelola sudah menyediakan perlengkapan lengkap sesuai standar keselamatan caving di gua vertikal. Sinar matahari yang menerobos masuk dari Luweng Grubug setinggi 90 meter membentuk satu tiang cahaya, menyinari flowstone yang indah serta kedalaman gua yang gelap gulita. Air yang menetes dari ketinggian turut mempercantik pemandangan. Tidak salah jika banyak orang terkagum-kagum datang ke sini ketika menyaksikan lukisan alam yang dikenal dengan istilah ""cahaya surga"". ",06:00,18:00,Setiap hari,Terkonfirmasi: 06:00 - 18:00,wisata_jogja_csv,0,goajomblang,False,True,0,,,,
225,Candi Abang,Budaya dan Sejarah,4.2,1029,-7.8103728,110.468686,"Candi Abang memiliki bentuk seperti piramida. Dinamakan “Candi Abang” karena bangunan itu terbuat dari batu bata berwarna merah. Dari jauh candi ini tampak seperti gundukan tanah atau bukit kecil karena bagian luarnya banyak ditumbuhi rerumputan. Secara sekilas, Candi Abang tampak hanya seperti gundukan tanah di atas bukit. Bukit ini bila musim hujan akan berwarna hijau sedangkan pada musim kemarau akan terlihat gersang. Bangunan candi ini akan terlihat berwarna merah jika kondisinya benar-benar kemarau dan kering. Seperti bangunan candi pada umumnya, Candi Abang dibangun di atas bukit. Selain itu, keunikan lainnya adalah candi ini dibangun dengan batu bata merah. Hal ini berbeda dengan kebanyakan candi pada umumnya yang dibangun dengan batu andesit.",08:00,16:00,Selasa–Minggu,Terkonfirmasi: 08:00 - 16:00,wisata_jogja_csv,0,candiabang,False,True,0,,,,
289,Gunung Ireng Srumbung,Alam,4.5,1028,-7.8827926,110.4896548,"Di Gunung Ireng Srumbung Teman Brisik bisa menemukan spot fajar terbaik tanpa harus mendaki gunung berhari-hari. Dari sini, kita juga disuguhkan pemandangan bak negeri di atas awan. Barisan kabut yang menyelimuti area puncak bukit membuat kita serasa berdiri di atas awan. Tempat ini sangat fotogenik dan tempat yang nyaman buat refreshing. Mulai dari spot rumah kecil, gazebo sampai gardu pandang membuat Teman Brisik dengan leluasa memotret momen matahari terbit dari berbagai spot yang telah disediakan. ",06:00,18:00,Setiap hari,Terkonfirmasi: 06:00 - 18:00,wisata_jogja_csv,0,gunungirengsrumbung,False,True,0,,,,
27,Pesona Pengklik Pantai Samas,"Alam, Pantai",4.0,987,-8.003873302,110.2703756,"Pantai Samas merupakan salah satu pantai yang berada di deretan pantai sebelah timur Pantai Parangtritis. Lokasi Pantai Samas kurang lebih 14 km arah selatan Kota Bantul atau sekitar 35 km dari pusat Kota Yogyakarta, tepatnya di Desa Srigading, Kecamatan Sanden, Kabupaten Bantul, Yogyakarta. Pantai Samas terkenal dengan deburan ombaknya yang menggulung, angin lautnya yang kencang dan sebagai tempat persinggahan penyu-penyu langka seperti penyu sisik dan penyu hijau untuk bertelur. Selain itu, kawasan Pantai Samas juga memiliki delta-delta sungai dan danau air tawar yang membentuk telaga. Akan tetapi Pantai Samas memiliki bibir pantai ang agak curam sehingga berbahaya dan tidak disarankan untuk mandi di pantai.",00:00,23:59,24 jam,Terkonfirmasi: 00:00 - 23:59,wisata_jogja_csv,0,pesonapengklikpantaisamas,False,True,0,,,,
369,Pantai Siung,"Alam, Pantai",4.6,967,-8.1818233,110.6832394,"Pantai Siung berlokasi di Gunung Kidul, Yogyakarta. Pantai ini  spesial karena lanskapnya yang dikelilingi oleh tebing-tebing tinggi. Karena keunikan itulah, pemerintah Jogja meresmikan Pantai Siung sebagai lokasi panjat tebing. Selama di Pantai Siung, kamu akan melihat banyak batu karang raksasa tersebar di sebelah barat dan timur pantai. Selain menjadi ciri khas Pantai Siung, keberadaan batu karang ternyata membawa makna bagi asal-usul nama pantai ini. Sebagai rangkuman, di pantai ini kalian dapat melakukan aktivitas panjat tebing, hammocking, berkemah, dan jalan-jalan di bukit pengilon.",00:00,23:59,24 jam,Terkonfirmasi: 00:00 - 23:59,wisata_jogja_csv,0,pantaisiung,False,True,0,,,,
181,Goa Seplawan,Alam,4.5,947,-7.772978,110.1102509,"Goa yang berada di kawasan Pegunungan Menoreh ini merupakan goa basah, alias terdapat aliran air di dalamnya. Goa tersebut tepatnya berada di Desa Donorejo, Kecamatan Kaligesing, Kabupaten Purworejo, Jawa Tengah, berbatasan langsung dengan Kulonprogo di Yogyakarta. Goa ini memiliki panjang + 700 meter dengan cabang-cabang goa sekitar 150 – 300 meter dan berdiameter 15 meter. Sehingga untuk masuk ke dalam goa, pengunjung harus menyusuri anak tangga menurun yang cukup melalahkan. Yang mana rasa lelah itu akan segera hilang begitu mulai memasuki mulut goa. Sebab dari mulut goa itu saja keindahan ukiran batu di dalam goa sudah terlihat jelas.",06:00,18:00,Setiap hari,Terkonfirmasi: 06:00 - 18:00,wisata_jogja_csv,0,goaseplawan,False,True,0,,,,
228,Candi Sari,Budaya dan Sejarah,4.5,938,-7.7615576,110.4742751,"Candi Sari juga disebut Candi Bendah adalah candi Buddha yang berada tidak jauh dari Candi Sambi Sari, Candi Kalasan dan Candi Prambanan, yaitu di bagian sebelah timur laut dari kota Yogyakarta, dan tidak begitu jauh dari Bandara Adisucipto. Candi ini dibangun pada sekitar abad ke-8 dan ke-9 pada saat zaman Kerajaan Mataram Kuno dengan bentuk yang sangat indah. Pada bagian atas candi ini terdapat 9 buah stupa seperti yang tampak pada stupa di Candi Borobudur, dan tersusun dalam 3 deretan sejajar. Bentuk bangunan candi serta ukiran relief yang ada pada dinding candi sangat mirip dengan relief di Candi Plaosan. Beberapa ruangan bertingkat dua berada persis di bawah masing-masing stupa, dan diperkirakan dipakai untuk tempat meditasi bagi para pendeta Buddha (biksu) pada zaman dahulunya. Candi Sari pada masa lampau merupakan suatu Vihara Buddha, dan dipakai sebagai tempat belajar dan berguru bagi para biksu. Selain untuk wisata Budaya dan Sejarah, pengunjung juga dapat bersepeda. Bersepeda di candi ini tidak akan memakan banyak waktu dikarenakan candi yang berukuran kecil. Selain di sekitar candi, para pengunjung juga dapat bersepeda menyusuri candi-candi lainnya yang lokasinya berdekatan. Para pengunjung dapat bercengkarama dengan penduduk sekitar candi untuk memperkaya cerita dan budaya dengan dalam dari Candi Sari ini sendiri.",08:00,16:00,Selasa–Minggu,Terkonfirmasi: 08:00 - 16:00,wisata_jogja_csv,0,candisari,False,True,1,HT_138,Pasar Kalasan - A,1009.2801656492124,12.616002070615156
